2020_Borevitz_UWA_S4	EMW0001
2020_Borevitz_UWA_S4	EMW0001_rep
2020_Borevitz_UWA_S4	EMW0002
2020_Borevitz_UWA_S4	EMW0002_rep
2020_Borevitz_UWA_S4	EMW0003
2020_Borevitz_UWA_S4	EMW0003_rep
2020_Borevitz_UWA_S4	EMW0004
2020_Borevitz_UWA_S4	EMW0005
2020_Borevitz_UWA_S4	EMW0006
2020_Borevitz_UWA_S4	E_ovata_1
2020_Borevitz_UWA_S4	E_ovata_2
2020_Borevitz_UWA_S4	E_patens_1
2020_Borevitz_UWA_S4	E_patens_2
2020_Borevitz_UWA_S4	E_pterocarpa_1
2020_Borevitz_UWA_S4	E_pterocarpa_2
2020_Borevitz_UWA_S4	E_pumila_1
2020_Borevitz_UWA_S4	E_pumila_2
2020_Borevitz_UWA_S4	E_pyriformis_1
2020_Borevitz_UWA_S4	E_pyriformis_2
2020_Borevitz_UWA_S4	E_regnans_Centurion_1
2020_Borevitz_UWA_S4	E_regnans_Centurion_2
2020_Borevitz_UWA_S4	E_relicta_Whicher_1
2020_Borevitz_UWA_S4	E_relicta_Whicher_2
2020_Borevitz_UWA_S4	E_scyphocalyx_1
2020_Borevitz_UWA_S4	E_scyphocalyx_2
2020_Borevitz_UWA_S4	Eucalyptus_albens_ANBG_1
2020_Borevitz_UWA_S4	Eucalyptus_albens_ANBG_2
2020_Borevitz_UWA_S4	Eucalyptus_camadulensis_ANBG_1
2020_Borevitz_UWA_S4	Eucalyptus_camadulensis_ANBG_2
2020_Borevitz_UWA_S4	Eucalyptus_cloezania_ANBG_1
2020_Borevitz_UWA_S4	Eucalyptus_cloezania_ANBG_2
2020_Borevitz_UWA_S4	Eucalyptus_curtisii_ANBG_1
2020_Borevitz_UWA_S4	Eucalyptus_curtisii_ANBG_2
2020_Borevitz_UWA_S4	Eucalyptus_elata_ANBG_1
2020_Borevitz_UWA_S4	Eucalyptus_elata_ANBG_2
2020_Borevitz_UWA_S4	Eucalyptus_erythrocorys_ANBG_1
2020_Borevitz_UWA_S4	Eucalyptus_erythrocorys_ANBG_2
2020_Borevitz_UWA_S4	Eucalyptus_globulus_UTAS_Campus_1
2020_Borevitz_UWA_S4	Eucalyptus_globulus_UTAS_Campus_2
2020_Borevitz_UWA_S4	Eucalyptus_marginata_ANBG_1
2020_Borevitz_UWA_S4	Eucalyptus_marginata_ANBG_2
2020_Borevitz_UWA_S4	Eucalyptus_melliodora_1
2020_Borevitz_UWA_S4	Eucalyptus_melliodora_2
2020_Borevitz_UWA_S4	Eucalyptus_microcorys_ANBG_1
2020_Borevitz_UWA_S4	Eucalyptus_microcorys_ANBG_2
2020_Borevitz_UWA_S4	Eucalyptus_morrisbyi_UTAS_Campus_1
2020_Borevitz_UWA_S4	Eucalyptus_morrisbyi_UTAS_Campus_2
2020_Borevitz_UWA_S4	Eucalyptus_salubris_ANBG_1
2020_Borevitz_UWA_S4	Eucalyptus_salubris_ANBG_2
2020_Borevitz_UWA_S4	Eucalyptus_sideroxylon_ANBG_1
2020_Borevitz_UWA_S4	Eucalyptus_sideroxylon_ANBG_2
2020_Borevitz_UWA_S4	Eucalyptus_tenuipes_ANBG_1
2020_Borevitz_UWA_S4	Eucalyptus_tenuipes_ANBG_2
2020_Borevitz_UWA_S4	Eucalyptus_tricarpa_Arboretum_ACT_1
2020_Borevitz_UWA_S4	Eucalyptus_tricarpa_Arboretum_ACT_2
2020_Borevitz_UWA_S4	Eucalyptus_viminalis_Tasmanian_Herbarium_1
2020_Borevitz_UWA_S4	Eucalyptus_viminalis_Tasmanian_Herbarium_2
2020_Borevitz_UWA_S4	E_virginea_1
2020_Borevitz_UWA_S4	E_virginea_2
2020_Borevitz_UWA_S4	Ex1_C
2020_Borevitz_UWA_S4	Ex2_C
2020_Borevitz_UWA_S4	Ex3_C
2020_Borevitz_UWA_S4	FDK10
2020_Borevitz_UWA_S4	GOL0001
2020_Borevitz_UWA_S4	GOL0002
2020_Borevitz_UWA_S4	GOL0003
2020_Borevitz_UWA_S4	GOL0004
2020_Borevitz_UWA_S4	GOL0005
2020_Borevitz_UWA_S4	GOL0006
2020_Borevitz_UWA_S4	GOL0007
2020_Borevitz_UWA_S4	GOL0008
2020_Borevitz_UWA_S4	GOL0009
2020_Borevitz_UWA_S4	GOL0010
2020_Borevitz_UWA_S4	GOL0011
2020_Borevitz_UWA_S4	GOL0012
2020_Borevitz_UWA_S4	GOL0013
2020_Borevitz_UWA_S4	GOL0014
2020_Borevitz_UWA_S4	GOL0015
2020_Borevitz_UWA_S4	GOL0016
2020_Borevitz_UWA_S4	GOL0017
2020_Borevitz_UWA_S4	GOL0018
2020_Borevitz_UWA_S4	GOL0019
2020_Borevitz_UWA_S4	GOL0020
2020_Borevitz_UWA_S4	GOL0021
2020_Borevitz_UWA_S4	GOL0022
2020_Borevitz_UWA_S4	GOL0023
2020_Borevitz_UWA_S4	GOL0024
2020_Borevitz_UWA_S4	GOL0025
2020_Borevitz_UWA_S4	GOL0026
2020_Borevitz_UWA_S4	GOL0027
2020_Borevitz_UWA_S4	GOL0028
2020_Borevitz_UWA_S4	GOL0029
2020_Borevitz_UWA_S4	GOL0030
2020_Borevitz_UWA_S4	GOL0031
2020_Borevitz_UWA_S4	GOL0032
2020_Borevitz_UWA_S4	GOL0033
2020_Borevitz_UWA_S4	GOL0034
2020_Borevitz_UWA_S4	GOL0035
2020_Borevitz_UWA_S4	GOL0036
2020_Borevitz_UWA_S4	GOL0037
2020_Borevitz_UWA_S4	GOL0038
2020_Borevitz_UWA_S4	GOL0039
2020_Borevitz_UWA_S4	GOL0040
2020_Borevitz_UWA_S4	GOL0041
2020_Borevitz_UWA_S4	GOL0056
2020_Borevitz_UWA_S4	GOL0057
2020_Borevitz_UWA_S4	GOL0058
2020_Borevitz_UWA_S4	GOL0059
2020_Borevitz_UWA_S4	GOL0060
2020_Borevitz_UWA_S4	Gund15
2020_Borevitz_UWA_S4	Gund16
2020_Borevitz_UWA_S4	Gund21
2020_Borevitz_UWA_S4	Gund22
2020_Borevitz_UWA_S4	Gund23
2020_Borevitz_UWA_S4	Gund24
2020_Borevitz_UWA_S4	Gund26
2020_Borevitz_UWA_S4	H23_19
2020_Borevitz_UWA_S4	I16_10
2020_Borevitz_UWA_S4	I39_3
2020_Borevitz_UWA_S4	J294
2020_Borevitz_UWA_S4	J296
2020_Borevitz_UWA_S4	J298
2020_Borevitz_UWA_S4	J301
2020_Borevitz_UWA_S4	J303
2020_Borevitz_UWA_S4	J307
2020_Borevitz_UWA_S4	J310
2020_Borevitz_UWA_S4	J311
2020_Borevitz_UWA_S4	j315
2020_Borevitz_UWA_S4	J316
2020_Borevitz_UWA_S4	J317
2020_Borevitz_UWA_S4	J318
2020_Borevitz_UWA_S4	J319
2020_Borevitz_UWA_S4	J320
2020_Borevitz_UWA_S4	J321g
2020_Borevitz_UWA_S4	J322
2020_Borevitz_UWA_S4	J324
2020_Borevitz_UWA_S4	J326
2020_Borevitz_UWA_S4	J327
2020_Borevitz_UWA_S4	J328
2020_Borevitz_UWA_S4	J329
2020_Borevitz_UWA_S4	J330
2020_Borevitz_UWA_S4	J331
2020_Borevitz_UWA_S4	J333a
2020_Borevitz_UWA_S4	J333
2020_Borevitz_UWA_S4	J334
2020_Borevitz_UWA_S4	J335
2020_Borevitz_UWA_S4	J338
2020_Borevitz_UWA_S4	J339
2020_Borevitz_UWA_S4	J340
2020_Borevitz_UWA_S4	J341
2020_Borevitz_UWA_S4	J342
2020_Borevitz_UWA_S4	J343
2020_Borevitz_UWA_S4	J344
2020_Borevitz_UWA_S4	J345
2020_Borevitz_UWA_S4	J346
2020_Borevitz_UWA_S4	J347
2020_Borevitz_UWA_S4	J348
2020_Borevitz_UWA_S4	J349
2020_Borevitz_UWA_S4	J350
2020_Borevitz_UWA_S4	J351
2020_Borevitz_UWA_S4	J353
2020_Borevitz_UWA_S4	J354
2020_Borevitz_UWA_S4	J355b
2020_Borevitz_UWA_S4	J355
2020_Borevitz_UWA_S4	J357
2020_Borevitz_UWA_S4	J358
2020_Borevitz_UWA_S4	J359
2020_Borevitz_UWA_S4	J360
2020_Borevitz_UWA_S4	J361
2020_Borevitz_UWA_S4	J362
2020_Borevitz_UWA_S4	J363
2020_Borevitz_UWA_S4	J364
2020_Borevitz_UWA_S4	J365
2020_Borevitz_UWA_S4	J366
2020_Borevitz_UWA_S4	J367i
2020_Borevitz_UWA_S4	J367
2020_Borevitz_UWA_S4	J368
2020_Borevitz_UWA_S4	J369
2020_Borevitz_UWA_S4	J370
2020_Borevitz_UWA_S4	J371
2020_Borevitz_UWA_S4	J372
2020_Borevitz_UWA_S4	J373
2020_Borevitz_UWA_S4	J374
2020_Borevitz_UWA_S4	J375
2020_Borevitz_UWA_S4	J376
2020_Borevitz_UWA_S4	J377
2020_Borevitz_UWA_S4	J379
2020_Borevitz_UWA_S4	J381
2020_Borevitz_UWA_S4	J382A
2020_Borevitz_UWA_S4	J383
2020_Borevitz_UWA_S4	J385
2020_Borevitz_UWA_S4	J386
2020_Borevitz_UWA_S4	J387
2020_Borevitz_UWA_S4	J388F
2020_Borevitz_UWA_S4	J389
2020_Borevitz_UWA_S4	J390
2020_Borevitz_UWA_S4	J392
2020_Borevitz_UWA_S4	J393
2020_Borevitz_UWA_S4	J394g
2020_Borevitz_UWA_S4	J395
2020_Borevitz_UWA_S4	J398
2020_Borevitz_UWA_S4	J399
2020_Borevitz_UWA_S4	J400
2020_Borevitz_UWA_S4	J401
2020_Borevitz_UWA_S4	J402
2020_Borevitz_UWA_S4	J403
2020_Borevitz_UWA_S4	J404
2020_Borevitz_UWA_S4	J405
2020_Borevitz_UWA_S4	J406
2020_Borevitz_UWA_S4	J407
2020_Borevitz_UWA_S4	J408
2020_Borevitz_UWA_S4	J411
2020_Borevitz_UWA_S4	J412
2020_Borevitz_UWA_S4	J413
2020_Borevitz_UWA_S4	J414
2020_Borevitz_UWA_S4	J416
2020_Borevitz_UWA_S4	J417
2020_Borevitz_UWA_S4	J418
2020_Borevitz_UWA_S4	J419
2020_Borevitz_UWA_S4	J420
2020_Borevitz_UWA_S4	J421
2020_Borevitz_UWA_S4	J422
2020_Borevitz_UWA_S4	J423
2020_Borevitz_UWA_S4	J424
2020_Borevitz_UWA_S4	J425i
2020_Borevitz_UWA_S4	J426
2020_Borevitz_UWA_S4	J427a
2020_Borevitz_UWA_S4	J427
2020_Borevitz_UWA_S4	J428d
2020_Borevitz_UWA_S4	J429f
2020_Borevitz_UWA_S4	J431
2020_Borevitz_UWA_S4	J432
2020_Borevitz_UWA_S4	J433a
2020_Borevitz_UWA_S4	J434a
2020_Borevitz_UWA_S4	J435d
2020_Borevitz_UWA_S4	J436d
2020_Borevitz_UWA_S4	J437
2020_Borevitz_UWA_S4	J438
2020_Borevitz_UWA_S4	K8_15
2020_Borevitz_UWA_S4	L5_15
2020_Borevitz_UWA_S4	M26_12
2020_Borevitz_UWA_S4	NCT_blank
2020_Borevitz_UWA_S4	NE90535
2020_Borevitz_UWA_S4	NSW0001
2020_Borevitz_UWA_S4	NSW0002
2020_Borevitz_UWA_S4	NSW0003
2020_Borevitz_UWA_S4	NSW0004
2020_Borevitz_UWA_S4	NSW0005
2020_Borevitz_UWA_S4	NSW0006
2020_Borevitz_UWA_S4	NSW0007
2020_Borevitz_UWA_S4	NSW0008
2020_Borevitz_UWA_S4	NSW0009
2020_Borevitz_UWA_S4	NSW0010
2020_Borevitz_UWA_S4	NSW0011
2020_Borevitz_UWA_S4	NSW0012
2020_Borevitz_UWA_S4	NSW0013
2020_Borevitz_UWA_S4	NSW0014
2020_Borevitz_UWA_S4	NSW0015
2020_Borevitz_UWA_S4	NSW0016
2020_Borevitz_UWA_S4	NSW0017
2020_Borevitz_UWA_S4	NSW0018
2020_Borevitz_UWA_S4	NSW0019
2020_Borevitz_UWA_S4	O_australiensis_-_300131_VR_1
2020_Borevitz_UWA_S4	O_australiensis_-_300131_VR_2
2020_Borevitz_UWA_S4	O_australiensis_-_300134_CH_1
2020_Borevitz_UWA_S4	O_australiensis_-_300134_CH_2
2020_Borevitz_UWA_S4	O_australiensis_-_300137_D_1
2020_Borevitz_UWA_S4	O_australiensis_-_300137_D_2
2020_Borevitz_UWA_S4	O_australiensis_-_Keep_River_1
2020_Borevitz_UWA_S4	O_australiensis_-_Keep_River_2
2020_Borevitz_UWA_S4	O_meridionalis_BH_1
2020_Borevitz_UWA_S4	O_meridionalis_BH_2
2020_Borevitz_UWA_S4	O_sativa_-_Javanica_1
2020_Borevitz_UWA_S4	O_sativa_-_Javanica_2
2020_Borevitz_UWA_S4	pan_blank1
2020_Borevitz_UWA_S4	pan_blank2
2020_Borevitz_UWA_S4	RA1006
2020_Borevitz_UWA_S4	rosekev_blank1
2020_Borevitz_UWA_S4	rose_kev_blank2
2020_Borevitz_UWA_S4	rose_kev_blank3
2020_Borevitz_UWA_S4	TLC715
2020_Borevitz_UWA_S4	TLC720
2020_Borevitz_UWA_S4	TLC725
2020_Borevitz_UWA_S4	TLC726
2020_Borevitz_UWA_S4	TLC775
2020_Borevitz_UWA_S4	VMA18
2020_Borevitz_UWA_S4	VWG14
2021_Bothwell_novogene_S4	NCT_1
2021_Bothwell_novogene_S4	NCT_3
2021_Bothwell_novogene_S4	NCT
2021_Bothwell_novogene_S4	NSW0020
2021_Bothwell_novogene_S4	NSW0023
2021_Bothwell_novogene_S4	NSW0025
2021_Bothwell_novogene_S4	NSW0030
2021_Bothwell_novogene_S4	NSW0034
2021_Bothwell_novogene_S4	NSW0042
2021_Bothwell_novogene_S4	NSW0043
2021_Bothwell_novogene_S4	NSW0047
2021_Bothwell_novogene_S4	NSW0053
2021_Bothwell_novogene_S4	NSW0054
2021_Bothwell_novogene_S4	NSW0056
2021_Bothwell_novogene_S4	NSW0057
2021_Bothwell_novogene_S4	NSW0058
2021_Bothwell_novogene_S4	NSW0059
2021_Bothwell_novogene_S4	NSW0060
2021_Bothwell_novogene_S4	NSW0061
2021_Bothwell_novogene_S4	NSW0067_1
2021_Bothwell_novogene_S4	NSW0067_2
2021_Bothwell_novogene_S4	NSW0069
2021_Bothwell_novogene_S4	NSW0074
2021_Bothwell_novogene_S4	NSW0078
2021_Bothwell_novogene_S4	NSW0079
2021_Bothwell_novogene_S4	NSW0082
2021_Bothwell_novogene_S4	NSW0088
2021_Bothwell_novogene_S4	NSW0091
2021_Bothwell_novogene_S4	NSW0093
2021_Bothwell_novogene_S4	NSW0096
2021_Bothwell_novogene_S4	NSW0097
2021_Bothwell_novogene_S4	NSW0098
2021_Bothwell_novogene_S4	NSW0101
2021_Bothwell_novogene_S4	NSW0105
2021_Bothwell_novogene_S4	NSW0106
2021_Bothwell_novogene_S4	NSW0108
2021_Bothwell_novogene_S4	NSW0113
2021_Bothwell_novogene_S4	NSW0114
2021_Bothwell_novogene_S4	NSW0116
2021_Bothwell_novogene_S4	NSW0118
2021_Bothwell_novogene_S4	NSW0120
2021_Bothwell_novogene_S4	NSW0128_1
2021_Bothwell_novogene_S4	NSW0128_2
2021_Bothwell_novogene_S4	NSW0129
2021_Bothwell_novogene_S4	NSW0131
2021_Bothwell_novogene_S4	NSW0137
2021_Bothwell_novogene_S4	NSW0142
2021_Bothwell_novogene_S4	NSW0148
2021_Bothwell_novogene_S4	NSW0153
2021_Bothwell_novogene_S4	NSW0159
2021_Bothwell_novogene_S4	NSW0165
2021_Bothwell_novogene_S4	NSW0166
2021_Bothwell_novogene_S4	NSW0170
2021_Bothwell_novogene_S4	NSW0172
2021_Bothwell_novogene_S4	NSW0174
2021_Bothwell_novogene_S4	NSW0175
2021_Bothwell_novogene_S4	NSW0180
2021_Bothwell_novogene_S4	NSW0181
2021_Bothwell_novogene_S4	NSW0185
2021_Bothwell_novogene_S4	NSW0186
2021_Bothwell_novogene_S4	NSW0188
2021_Bothwell_novogene_S4	NSW0189
2021_Bothwell_novogene_S4	NSW0190
2021_Bothwell_novogene_S4	NSW0191
2021_Bothwell_novogene_S4	NSW0197
2021_Bothwell_novogene_S4	NSW0198
2021_Bothwell_novogene_S4	NSW0199
2021_Bothwell_novogene_S4	NSW0200
2021_Bothwell_novogene_S4	NSW0201
2021_Bothwell_novogene_S4	NSW0202
2021_Bothwell_novogene_S4	NSW0205
2021_Bothwell_novogene_S4	NSW0206
2021_Bothwell_novogene_S4	NSW0207_1
2021_Bothwell_novogene_S4	NSW0207_2
2021_Bothwell_novogene_S4	NSW0213
2021_Bothwell_novogene_S4	NSW0220
2021_Bothwell_novogene_S4	NSW0221
2021_Bothwell_novogene_S4	NSW0222
2021_Bothwell_novogene_S4	NSW0223
2021_Bothwell_novogene_S4	NSW0224
2021_Bothwell_novogene_S4	NSW0225
2021_Bothwell_novogene_S4	NSW0226
2021_Bothwell_novogene_S4	NSW0228
2021_Bothwell_novogene_S4	NSW0229
2021_Bothwell_novogene_S4	NSW0230
2021_Bothwell_novogene_S4	NSW0231
2021_Bothwell_novogene_S4	NSW0232
2021_Bothwell_novogene_S4	NSW0234
2021_Bothwell_novogene_S4	NSW0235
2021_Bothwell_novogene_S4	NSW0249
2021_Bothwell_novogene_S4	NSW0251
2021_Bothwell_novogene_S4	NSW0252
2021_Bothwell_novogene_S4	NSW0254
2021_Bothwell_novogene_S4	NSW0255
2021_Bothwell_novogene_S4	NSW0256
2021_Bothwell_novogene_S4	NSW0257
2021_Bothwell_novogene_S4	NSW0258
2021_Bothwell_novogene_S4	NSW0259
2021_Bothwell_novogene_S4	NSW0260_1
2021_Bothwell_novogene_S4	NSW0260_2
2021_Bothwell_novogene_S4	NSW0261
2021_Bothwell_novogene_S4	NSW0263
2021_Bothwell_novogene_S4	NSW0264
2021_Bothwell_novogene_S4	NSW0268
2021_Bothwell_novogene_S4	NSW0279
2021_Bothwell_novogene_S4	NSW0287
2021_Bothwell_novogene_S4	NSW0288
2021_Bothwell_novogene_S4	NSW0293
2021_Bothwell_novogene_S4	NSW0294
2021_Bothwell_novogene_S4	NSW0295
2021_Bothwell_novogene_S4	NSW0296
2021_Bothwell_novogene_S4	NSW0297
2021_Bothwell_novogene_S4	NSW0303
2021_Bothwell_novogene_S4	NSW0304
2021_Bothwell_novogene_S4	NSW0305
2021_Bothwell_novogene_S4	NSW0306
2021_Bothwell_novogene_S4	NSW0311
2021_Bothwell_novogene_S4	NSW0319
2021_Bothwell_novogene_S4	NSW0322
2021_Bothwell_novogene_S4	NSW0325
2021_Bothwell_novogene_S4	NSW0334
2021_Bothwell_novogene_S4	NSW0336
2021_Bothwell_novogene_S4	NSW0342
2021_Bothwell_novogene_S4	NSW0344
2021_Bothwell_novogene_S4	NSW0346
2021_Bothwell_novogene_S4	NSW0347
2021_Bothwell_novogene_S4	NSW0349
2021_Bothwell_novogene_S4	NSW0356
2021_Bothwell_novogene_S4	NSW0357
2021_Bothwell_novogene_S4	NSW0358
2021_Bothwell_novogene_S4	NSW0359
2021_Bothwell_novogene_S4	NSW0360
2021_Bothwell_novogene_S4	NSW0361
2021_Bothwell_novogene_S4	NSW0364
2021_Bothwell_novogene_S4	NSW0365
2021_Bothwell_novogene_S4	NSW0367
2021_Bothwell_novogene_S4	NSW0369
2021_Bothwell_novogene_S4	NSW0370
2021_Bothwell_novogene_S4	NSW0374
2021_Bothwell_novogene_S4	NSW0375
2021_Bothwell_novogene_S4	NSW0376
2021_Bothwell_novogene_S4	NSW0377
2021_Bothwell_novogene_S4	NSW0378
2021_Bothwell_novogene_S4	NSW0379
2021_Bothwell_novogene_S4	NSW0380
2021_Bothwell_novogene_S4	NSW0385
2021_Bothwell_novogene_S4	NSW0392
2021_Bothwell_novogene_S4	NSW0394
2021_Bothwell_novogene_S4	NSW0399
2021_Bothwell_novogene_S4	NSW0401
2021_Bothwell_novogene_S4	NSW0402
2021_Bothwell_novogene_S4	NSW0404
2021_Bothwell_novogene_S4	NSW0421
2021_Bothwell_novogene_S4	NSW0424
2021_Bothwell_novogene_S4	NSW0431
2021_Bothwell_novogene_S4	NSW0437
2021_Bothwell_novogene_S4	NSW0438
2021_Bothwell_novogene_S4	NSW0476
2021_Bothwell_novogene_S4	NSW0480
2021_Bothwell_novogene_S4	NSW0481
2021_Bothwell_novogene_S4	NSW0482
2021_Bothwell_novogene_S4	NSW0484
2021_Bothwell_novogene_S4	NSW0486
2021_Bothwell_novogene_S4	NSW0487
2021_Bothwell_novogene_S4	NSW0489
2021_Bothwell_novogene_S4	NSW0490
2021_Bothwell_novogene_S4	NSW0492
2021_Bothwell_novogene_S4	NSW0493
2021_Bothwell_novogene_S4	NSW0494
2021_Bothwell_novogene_S4	NSW0495
2021_Bothwell_novogene_S4	NSW0496
2021_Bothwell_novogene_S4	NSW0497
2021_Bothwell_novogene_S4	NSW0498
2021_Bothwell_novogene_S4	NSW0499
2021_Bothwell_novogene_S4	NSW0500
2021_Bothwell_novogene_S4	NSW0501
2021_Bothwell_novogene_S4	NSW0502
2021_Bothwell_novogene_S4	NSW0503
2021_Bothwell_novogene_S4	NSW0504
2021_Bothwell_novogene_S4	NSW0505
2021_Bothwell_novogene_S4	NSW0506
2021_Bothwell_novogene_S4	NSW0507
2021_Bothwell_novogene_S4	NSW0508
2021_Bothwell_novogene_S4	NSW0509
2021_Bothwell_novogene_S4	NSW0510
2021_Bothwell_novogene_S4	NSW0512
2021_Bothwell_novogene_S4	NSW0513
2021_Bothwell_novogene_S4	NSW0514
2021_Bothwell_novogene_S4	NSW0515
2021_Bothwell_novogene_S4	NSW0516
2021_Bothwell_novogene_S4	NSW0517
2021_Bothwell_novogene_S4	NSW0518
2021_Bothwell_novogene_S4	NSW0519
2021_Bothwell_novogene_S4	NSW0520
2021_Bothwell_novogene_S4	NSW0521
2021_Bothwell_novogene_S4	NSW0523
2021_Bothwell_novogene_S4	NSW0524
2021_Bothwell_novogene_S4	NSW0525
2021_Bothwell_novogene_S4	NSW0526
2021_Bothwell_novogene_S4	NSW0528
2021_Bothwell_novogene_S4	NSW0530
2021_Bothwell_novogene_S4	NSW0531
2021_Bothwell_novogene_S4	NSW0532
2021_Bothwell_novogene_S4	NSW0533
2021_Bothwell_novogene_S4	NSW0538
2021_Bothwell_novogene_S4	NSW0539
2021_Bothwell_novogene_S4	NSW0540
2021_Bothwell_novogene_S4	NSW0544
2021_Bothwell_novogene_S4	NSW0549
2021_Bothwell_novogene_S4	NSW0550
2021_Bothwell_novogene_S4	NSW0551
2021_Bothwell_novogene_S4	NSW0552
2021_Bothwell_novogene_S4	NSW0554
2021_Bothwell_novogene_S4	NSW0555
2021_Bothwell_novogene_S4	NSW0557
2021_Bothwell_novogene_S4	NSW0558
2021_Bothwell_novogene_S4	NSW0559
2021_Bothwell_novogene_S4	NSW0571
2021_Bothwell_novogene_S4	NSW0574_1
2021_Bothwell_novogene_S4	NSW0574_2
2021_Bothwell_novogene_S4	NSW0575
2021_Bothwell_novogene_S4	NSW0577
2021_Bothwell_novogene_S4	NSW0578
2021_Bothwell_novogene_S4	NSW0581
2021_Bothwell_novogene_S4	NSW0582
2021_Bothwell_novogene_S4	NSW0585
2021_Bothwell_novogene_S4	NSW0586
2021_Bothwell_novogene_S4	NSW0588
2021_Bothwell_novogene_S4	NSW0590
2021_Bothwell_novogene_S4	NSW0595
2021_Bothwell_novogene_S4	NSW0597
2021_Bothwell_novogene_S4	NSW0599
2021_Bothwell_novogene_S4	NSW0602
2021_Bothwell_novogene_S4	NSW0603
2021_Bothwell_novogene_S4	NSW0612
2021_Bothwell_novogene_S4	NSW0615
2021_Bothwell_novogene_S4	NSW0619
2021_Bothwell_novogene_S4	NSW0625
2021_Bothwell_novogene_S4	NSW0628_1
2021_Bothwell_novogene_S4	NSW0628_2
2021_Bothwell_novogene_S4	NSW0632
2021_Bothwell_novogene_S4	NSW0634
2021_Bothwell_novogene_S4	NSW0635
2021_Bothwell_novogene_S4	NSW0636
2021_Bothwell_novogene_S4	NSW0638
2021_Bothwell_novogene_S4	NSW0640
2021_Bothwell_novogene_S4	NSW0641
2021_Bothwell_novogene_S4	NSW0643
2021_Bothwell_novogene_S4	NSW0645
2021_Bothwell_novogene_S4	NSW0646
2021_Bothwell_novogene_S4	NSW0647
2021_Bothwell_novogene_S4	NSW0648
2021_Bothwell_novogene_S4	NSW0650
2021_Bothwell_novogene_S4	NSW0655
2021_Bothwell_novogene_S4	NSW0658
2021_Bothwell_novogene_S4	NSW0659
2021_Bothwell_novogene_S4	NSW0661
2021_Bothwell_novogene_S4	NSW0669
2021_Bothwell_novogene_S4	NSW0670
2021_Bothwell_novogene_S4	NSW0673
2021_Bothwell_novogene_S4	NSW0675
2021_Bothwell_novogene_S4	NSW0677
2021_Bothwell_novogene_S4	NSW0678
2021_Bothwell_novogene_S4	NSW0681
2021_Bothwell_novogene_S4	NSW0682
2021_Bothwell_novogene_S4	NSW0685
2021_Bothwell_novogene_S4	NSW0687
2021_Bothwell_novogene_S4	NSW0689
2021_Bothwell_novogene_S4	NSW0690
2021_Bothwell_novogene_S4	NSW0693
2021_Bothwell_novogene_S4	NSW0696
2021_Bothwell_novogene_S4	NSW0698
2021_Bothwell_novogene_S4	NSW0700
2021_Bothwell_novogene_S4	NSW0701
2021_Bothwell_novogene_S4	NSW0703
2021_Bothwell_novogene_S4	NSW0704
2021_Bothwell_novogene_S4	NSW0706_1
2021_Bothwell_novogene_S4	NSW0706_2
2021_Bothwell_novogene_S4	NSW0713
